date,user,namespace,name,last_updated,pull_count
7/24/2021,rocm,rocm,tensorflow,2021-06-11,166891
7/24/2021,rocm,rocm,dev-ubuntu-16.04,2020-06-26,73717
7/24/2021,rocm,rocm,k8s-device-plugin,2021-05-04,44635
7/24/2021,rocm,rocm,pytorch,2021-07-14,38863
7/24/2021,rocm,rocm,rocm-terminal,2021-06-11,30350
7/24/2021,rocm,rocm,dev-centos-7,2021-06-11,25559
7/24/2021,rocm,rocm,dev-ubuntu-18.04,2021-06-11,14671
7/24/2021,rocm,rocm,tensorflow-autobuilds,2021-07-24,11923
7/24/2021,rocm,rocm,mlir,2021-07-08,4370
7/24/2021,rocm,rocm,dev-ubuntu-20.04,2021-06-11,4152
7/24/2021,rocm,rocm,eigen-test,2021-03-25,1076
7/24/2021,rocm,rocm,pytorch-nightly,2021-07-21,1055
7/24/2021,rocm,rocm,hipcaffe,2018-10-10,475
7/24/2021,rocm,rocm,miopen,2020-12-02,296
7/24/2021,rocm,rocm,dev-fedora-24,2017-11-08,177
7/24/2021,rocm,rocm,deepspeed,2021-06-16,176
7/24/2021,rocm,rocm,terminal,2020-09-21,135
7/24/2021,rocm,rocm,hip-hcc-ctu-ubuntu-16.04,2017-11-06,131
7/24/2021,rocm,rocm,deepbench,2018-07-26,79
7/24/2021,rocm,rocm,tensorflow-testing,2021-05-22,79
7/24/2021,rocm,rocm,rocmgromacs,2020-12-08,65
7/24/2021,rocm,rocm,ocmlammps,2020-12-08,34
7/24/2021,rocm,rocm,rocmnamd,2020-12-08,34
7/24/2021,rocm,rocm,rocmopenmm,2020-12-07,9
7/24/2021,rocm,rocm,rocmbase,2020-12-08,5
7/25/2021,intel,intel,intel-gpu-initcontainer,2021-06-29,410314
7/25/2021,intel,intel,pmem-csi-driver,2021-07-19,311827
7/25/2021,intel,intel,intel-gpu-plugin,2021-06-29,175589
7/25/2021,intel,intel,pmem-csi-driver-test,2021-07-19,120592
7/25/2021,intel,intel,oneapi-hpckit,2021-07-01,36034
7/25/2021,intel,intel,intel-deviceplugin-operator,2021-06-29,29397
7/25/2021,intel,intel,oneapi-basekit,2021-07-01,26003
7/25/2021,intel,intel,intel-optimized-tensorflow,2021-06-05,9962
7/25/2021,intel,intel,intel-qat-plugin,2021-06-29,7447
7/25/2021,intel,intel,oneapi-aikit,2021-04-01,3930
7/25/2021,intel,intel,intel-optimized-tensorflow-serving,2021-07-21,2260
7/25/2021,intel,intel,image-recognition,2021-02-15,1624
7/25/2021,intel,intel,oneapi,2021-07-01,1457
7/25/2021,intel,intel,object-detection,2021-02-15,1360
7/25/2021,intel,intel,oneapi-iotkit,2021-07-01,1012
7/25/2021,intel,intel,language-modeling,2021-02-15,989
7/25/2021,intel,intel,oneapi-dlfdkit,2021-07-01,920
7/25/2021,intel,intel,intel-fpga-initcontainer,2021-06-29,884
7/25/2021,intel,intel,intel-fpga-plugin,2021-06-29,874
7/25/2021,intel,intel,intel-fpga-admissionwebhook,2021-06-29,824
7/25/2021,intel,intel,intel-sgx-plugin,2021-06-29,715
7/25/2021,intel,intel,crypto-perf,2021-06-29,704
7/25/2021,intel,intel,intel-vpu-plugin,2021-06-29,632
7/25/2021,intel,intel,video-analytics-serving,2021-05-11,590
7/25/2021,intel,intel,intel-optimized-tensorflow-avx512,2021-06-05,581
7/25/2021,intel,intel,oneapi-runtime,2021-07-01,560
7/25/2021,intel,intel,intel-sgx-initcontainer,2021-06-29,553
7/25/2021,intel,intel,opae-nlb-demo,2021-06-29,530
7/25/2021,intel,intel,recommendation,2021-02-15,483
7/25/2021,intel,intel,intel-optimized-pytorch,2020-12-12,332
7/25/2021,intel,intel,intel-optimized-ml,2021-02-13,247
7/25/2021,intel,intel,intel-optimized-tensorflow-serving-avx512,2021-04-30,167
7/25/2021,intel,intel,language-translation,2021-02-15,122
7/25/2021,intel,intel,cri-resmgr-agent,2021-02-19,85
7/25/2021,intel,intel,cri-resmgr-webhook,2021-02-19,75
7/25/2021,intel,intel,image-segmentation,2021-02-15,69
7/25/2021,intel,intel,text-to-speech,2021-02-15,50
7/25/2021,intel,intel,intel-dsa-plugin,2021-06-29,42
7/25/2021,intel,intel,gpu-extender,2021-06-24,38
7/25/2021,intel,intel,crypto-reference-stack,2021-04-15,36
7/25/2021,intel,intel,intel-sgx-admissionwebhook,2021-06-29,35
7/25/2021,intel,intel,openfl,2021-07-21,28
7/25/2021,intel,intel,authservice-configurator,2021-03-26,25
7/25/2021,nvidia,nvidia,dcgm-exporter,2021-06-10,71468491
7/25/2021,nvidia,nvidia,k8s-device-plugin,2021-07-25,60474316
7/25/2021,nvidia,nvidia,cuda,2021-07-13,40069899
7/25/2021,nvidia,nvidia,driver,2021-04-28,4387439
7/25/2021,nvidia,nvidia,pod-devices-exporter,2019-02-15,1392199
7/25/2021,nvidia,nvidia,pod-gpu-metrics-exporter,2019-03-14,1383879
7/25/2021,nvidia,nvidia,digits,2018-05-01,790131
7/25/2021,nvidia,nvidia,gpu-operator,2021-07-16,309011
7/25/2021,nvidia,nvidia,cudagl,2021-07-09,248716
7/25/2021,nvidia,nvidia,opengl,2021-06-08,210320
7/25/2021,nvidia,nvidia,opencl,2019-08-01,99339
7/25/2021,nvidia,nvidia,samples,2021-03-24,86114
7/25/2021,nvidia,nvidia,gpu-feature-discovery,2021-02-16,67028
7/25/2021,nvidia,nvidia,k8s-device-plugin-amd64,2020-06-18,65282
7/25/2021,nvidia,nvidia,cuda-ppc64le,2021-07-13,52314
7/25/2021,nvidia,nvidia,container-toolkit,2021-07-16,40080
7/25/2021,nvidia,nvidia,caffe,2018-05-17,38138
7/25/2021,nvidia,nvidia,cuda-arm64,2021-07-13,25162
7/25/2021,nvidia,nvidia,mps,2019-08-17,14701
7/25/2021,nvidia,nvidia,k8s-device-plugin-ppc64le,2018-08-01,9460
7/25/2021,nvidia,nvidia,vulkan,2020-04-20,9324
7/25/2021,nvidia,nvidia,video-codec-sdk,2019-08-17,3072
7/25/2021,nvidia,nvidia,gpu-operator-validator,2021-07-16,1288
7/25/2021,nvidia,nvidia,dcgm,2021-07-01,341
7/25/2021,nvidia,nvidia,tensorrt-labs,2019-04-30,127
7/25/2021,nvidia,nvidia,k8s-mig-manager,2021-05-21,66
7/25/2021,nvidia,nvidia,eac,2020-06-21,30
7/25/2021,nvidia,nvidia,egx-egxd-runner,2020-08-21,7
7/25/2021,nvidia,nvidia,egx-version-runner,2020-08-21,7
7/25/2021,nvidia,nvidia,egx-efa-runner,2020-08-21,6
7/25/2021,rocm,rocm,tensorflow,2021-06-11,166909
7/25/2021,rocm,rocm,dev-ubuntu-16.04,2020-06-26,73717
7/25/2021,rocm,rocm,k8s-device-plugin,2021-05-04,44642
7/25/2021,rocm,rocm,pytorch,2021-07-14,39010
7/25/2021,rocm,rocm,rocm-terminal,2021-06-11,30354
7/25/2021,rocm,rocm,dev-centos-7,2021-06-11,25563
7/25/2021,rocm,rocm,dev-ubuntu-18.04,2021-06-11,14675
7/25/2021,rocm,rocm,tensorflow-autobuilds,2021-07-25,11936
7/25/2021,rocm,rocm,mlir,2021-07-08,4387
7/25/2021,rocm,rocm,dev-ubuntu-20.04,2021-06-11,4156
7/25/2021,rocm,rocm,eigen-test,2021-03-25,1078
7/25/2021,rocm,rocm,pytorch-nightly,2021-07-21,1055
7/25/2021,rocm,rocm,hipcaffe,2018-10-10,475
7/25/2021,rocm,rocm,miopen,2020-12-02,296
7/25/2021,rocm,rocm,dev-fedora-24,2017-11-08,177
7/25/2021,rocm,rocm,deepspeed,2021-06-16,176
7/25/2021,rocm,rocm,terminal,2020-09-21,135
7/25/2021,rocm,rocm,hip-hcc-ctu-ubuntu-16.04,2017-11-06,131
7/25/2021,rocm,rocm,deepbench,2018-07-26,79
7/25/2021,rocm,rocm,tensorflow-testing,2021-05-22,79
7/25/2021,rocm,rocm,rocmgromacs,2020-12-08,65
7/25/2021,rocm,rocm,ocmlammps,2020-12-08,34
7/25/2021,rocm,rocm,rocmnamd,2020-12-08,34
7/25/2021,rocm,rocm,rocmopenmm,2020-12-07,9
7/25/2021,rocm,rocm,rocmbase,2020-12-08,5
7/26/2021,intel,intel,intel-gpu-initcontainer,2021-06-29,423088
7/26/2021,intel,intel,pmem-csi-driver,2021-07-19,311870
7/26/2021,intel,intel,intel-gpu-plugin,2021-06-29,176825
7/26/2021,intel,intel,pmem-csi-driver-test,2021-07-19,120592
7/26/2021,intel,intel,oneapi-hpckit,2021-07-01,36140
7/26/2021,intel,intel,intel-deviceplugin-operator,2021-06-29,29727
7/26/2021,intel,intel,oneapi-basekit,2021-07-01,26325
7/26/2021,intel,intel,intel-optimized-tensorflow,2021-06-05,9983
7/26/2021,intel,intel,intel-qat-plugin,2021-06-29,7447
7/26/2021,intel,intel,oneapi-aikit,2021-04-01,3933
7/26/2021,intel,intel,intel-optimized-tensorflow-serving,2021-07-21,2262
7/26/2021,intel,intel,image-recognition,2021-02-15,1624
7/26/2021,intel,intel,oneapi,2021-07-01,1459
7/26/2021,intel,intel,object-detection,2021-02-15,1360
7/26/2021,intel,intel,oneapi-iotkit,2021-07-01,1012
7/26/2021,intel,intel,language-modeling,2021-02-15,989
7/26/2021,intel,intel,oneapi-dlfdkit,2021-07-01,920
7/26/2021,intel,intel,intel-fpga-initcontainer,2021-06-29,884
7/26/2021,intel,intel,intel-fpga-plugin,2021-06-29,874
7/26/2021,intel,intel,intel-fpga-admissionwebhook,2021-06-29,824
7/26/2021,intel,intel,intel-sgx-plugin,2021-06-29,724
7/26/2021,intel,intel,crypto-perf,2021-06-29,711
7/26/2021,intel,intel,intel-vpu-plugin,2021-06-29,632
7/26/2021,intel,intel,video-analytics-serving,2021-05-11,590
7/26/2021,intel,intel,intel-optimized-tensorflow-avx512,2021-06-05,587
7/26/2021,intel,intel,oneapi-runtime,2021-07-01,560
7/26/2021,intel,intel,intel-sgx-initcontainer,2021-06-29,555
7/26/2021,intel,intel,opae-nlb-demo,2021-06-29,530
7/26/2021,intel,intel,recommendation,2021-02-15,483
7/26/2021,intel,intel,intel-optimized-pytorch,2020-12-12,336
7/26/2021,intel,intel,intel-optimized-ml,2021-02-13,247
7/26/2021,intel,intel,intel-optimized-tensorflow-serving-avx512,2021-04-30,167
7/26/2021,intel,intel,language-translation,2021-02-15,122
7/26/2021,intel,intel,cri-resmgr-agent,2021-02-19,85
7/26/2021,intel,intel,cri-resmgr-webhook,2021-02-19,75
7/26/2021,intel,intel,image-segmentation,2021-02-15,69
7/26/2021,intel,intel,text-to-speech,2021-02-15,50
7/26/2021,intel,intel,intel-dsa-plugin,2021-06-29,42
7/26/2021,intel,intel,gpu-extender,2021-06-24,38
7/26/2021,intel,intel,crypto-reference-stack,2021-04-15,36
7/26/2021,intel,intel,intel-sgx-admissionwebhook,2021-06-29,35
7/26/2021,intel,intel,openfl,2021-07-21,28
7/26/2021,intel,intel,authservice-configurator,2021-03-26,25
7/26/2021,nvidia,nvidia,dcgm-exporter,2021-06-10,71521413
7/26/2021,nvidia,nvidia,k8s-device-plugin,2021-07-25,60572858
7/26/2021,nvidia,nvidia,cuda,2021-07-13,40103462
7/26/2021,nvidia,nvidia,driver,2021-04-28,4392783
7/26/2021,nvidia,nvidia,pod-devices-exporter,2019-02-15,1392200
7/26/2021,nvidia,nvidia,pod-gpu-metrics-exporter,2019-03-14,1384125
7/26/2021,nvidia,nvidia,digits,2018-05-01,790149
7/26/2021,nvidia,nvidia,gpu-operator,2021-07-16,309081
7/26/2021,nvidia,nvidia,cudagl,2021-07-09,249003
7/26/2021,nvidia,nvidia,opengl,2021-06-08,210422
7/26/2021,nvidia,nvidia,opencl,2019-08-01,99393
7/26/2021,nvidia,nvidia,samples,2021-03-24,86135
7/26/2021,nvidia,nvidia,gpu-feature-discovery,2021-02-16,67130
7/26/2021,nvidia,nvidia,k8s-device-plugin-amd64,2020-06-18,65284
7/26/2021,nvidia,nvidia,cuda-ppc64le,2021-07-13,52321
7/26/2021,nvidia,nvidia,container-toolkit,2021-07-16,40087
7/26/2021,nvidia,nvidia,caffe,2018-05-17,38156
7/26/2021,nvidia,nvidia,cuda-arm64,2021-07-13,25388
7/26/2021,nvidia,nvidia,mps,2019-08-17,14740
7/26/2021,nvidia,nvidia,k8s-device-plugin-ppc64le,2018-08-01,9460
7/26/2021,nvidia,nvidia,vulkan,2020-04-20,9348
7/26/2021,nvidia,nvidia,video-codec-sdk,2019-08-17,3072
7/26/2021,nvidia,nvidia,gpu-operator-validator,2021-07-16,1288
7/26/2021,nvidia,nvidia,dcgm,2021-07-01,341
7/26/2021,nvidia,nvidia,tensorrt-labs,2019-04-30,127
7/26/2021,nvidia,nvidia,k8s-mig-manager,2021-05-21,66
7/26/2021,nvidia,nvidia,eac,2020-06-21,30
7/26/2021,nvidia,nvidia,egx-egxd-runner,2020-08-21,7
7/26/2021,nvidia,nvidia,egx-version-runner,2020-08-21,7
7/26/2021,nvidia,nvidia,egx-efa-runner,2020-08-21,6
7/26/2021,rocm,rocm,tensorflow,2021-06-11,166919
7/26/2021,rocm,rocm,dev-ubuntu-16.04,2020-06-26,73717
7/26/2021,rocm,rocm,k8s-device-plugin,2021-05-04,44659
7/26/2021,rocm,rocm,pytorch,2021-07-14,39139
7/26/2021,rocm,rocm,rocm-terminal,2021-06-11,30377
7/26/2021,rocm,rocm,dev-centos-7,2021-06-11,25571
7/26/2021,rocm,rocm,dev-ubuntu-18.04,2021-06-11,14678
7/26/2021,rocm,rocm,tensorflow-autobuilds,2021-07-26,11955
7/26/2021,rocm,rocm,mlir,2021-07-08,4412
7/26/2021,rocm,rocm,dev-ubuntu-20.04,2021-06-11,4181
7/26/2021,rocm,rocm,eigen-test,2021-03-25,1080
7/26/2021,rocm,rocm,pytorch-nightly,2021-07-21,1055
7/26/2021,rocm,rocm,hipcaffe,2018-10-10,475
7/26/2021,rocm,rocm,miopen,2020-12-02,296
7/26/2021,rocm,rocm,dev-fedora-24,2017-11-08,177
7/26/2021,rocm,rocm,deepspeed,2021-06-16,176
7/26/2021,rocm,rocm,terminal,2020-09-21,135
7/26/2021,rocm,rocm,hip-hcc-ctu-ubuntu-16.04,2017-11-06,131
7/26/2021,rocm,rocm,deepbench,2018-07-26,79
7/26/2021,rocm,rocm,tensorflow-testing,2021-05-22,79
7/26/2021,rocm,rocm,rocmgromacs,2020-12-08,65
7/26/2021,rocm,rocm,ocmlammps,2020-12-08,34
7/26/2021,rocm,rocm,rocmnamd,2020-12-08,34
7/26/2021,rocm,rocm,rocmopenmm,2020-12-07,9
7/26/2021,rocm,rocm,rocmbase,2020-12-08,5
7/27/2021,intel,intel,intel-gpu-initcontainer,2021-07-27,438021
7/27/2021,intel,intel,pmem-csi-driver,2021-07-19,311916
7/27/2021,intel,intel,intel-gpu-plugin,2021-07-27,178115
7/27/2021,intel,intel,pmem-csi-driver-test,2021-07-19,120592
7/27/2021,intel,intel,oneapi-hpckit,2021-07-01,36274
7/27/2021,intel,intel,intel-deviceplugin-operator,2021-07-27,30339
7/27/2021,intel,intel,oneapi-basekit,2021-07-01,26656
7/27/2021,intel,intel,intel-optimized-tensorflow,2021-06-05,10010
7/27/2021,intel,intel,intel-qat-plugin,2021-07-27,7448
7/27/2021,intel,intel,oneapi-aikit,2021-04-01,3936
7/27/2021,intel,intel,intel-optimized-tensorflow-serving,2021-07-21,2272
7/27/2021,intel,intel,image-recognition,2021-07-27,1752
7/27/2021,intel,intel,oneapi,2021-07-01,1469
7/27/2021,intel,intel,object-detection,2021-07-27,1442
7/27/2021,intel,intel,language-modeling,2021-07-27,1023
7/27/2021,intel,intel,oneapi-iotkit,2021-07-01,1012
7/27/2021,intel,intel,oneapi-dlfdkit,2021-07-01,920
7/27/2021,intel,intel,intel-fpga-initcontainer,2021-07-27,885
7/27/2021,intel,intel,intel-fpga-plugin,2021-07-27,875
7/27/2021,intel,intel,intel-fpga-admissionwebhook,2021-07-27,825
7/27/2021,intel,intel,intel-sgx-plugin,2021-07-27,725
7/27/2021,intel,intel,crypto-perf,2021-07-27,712
7/27/2021,intel,intel,intel-vpu-plugin,2021-07-27,637
7/27/2021,intel,intel,intel-optimized-tensorflow-avx512,2021-06-05,591
7/27/2021,intel,intel,video-analytics-serving,2021-05-11,590
7/27/2021,intel,intel,oneapi-runtime,2021-07-01,563
7/27/2021,intel,intel,intel-sgx-initcontainer,2021-07-27,556
7/27/2021,intel,intel,opae-nlb-demo,2021-07-27,533
7/27/2021,intel,intel,recommendation,2021-07-27,523
7/27/2021,intel,intel,intel-optimized-pytorch,2020-12-12,336
7/27/2021,intel,intel,intel-optimized-ml,2021-02-13,247
7/27/2021,intel,intel,intel-optimized-tensorflow-serving-avx512,2021-04-30,167
7/27/2021,intel,intel,language-translation,2021-07-27,130
7/27/2021,intel,intel,image-segmentation,2021-07-27,93
7/27/2021,intel,intel,cri-resmgr-agent,2021-02-19,85
7/27/2021,intel,intel,cri-resmgr-webhook,2021-02-19,75
7/27/2021,intel,intel,text-to-speech,2021-07-27,58
7/27/2021,intel,intel,intel-dsa-plugin,2021-07-27,43
7/27/2021,intel,intel,gpu-extender,2021-06-24,38
7/27/2021,intel,intel,crypto-reference-stack,2021-04-15,36
7/27/2021,intel,intel,intel-sgx-admissionwebhook,2021-07-27,36
7/27/2021,intel,intel,openfl,2021-07-21,28
7/27/2021,intel,intel,authservice-configurator,2021-03-26,25
7/27/2021,nvidia,nvidia,dcgm-exporter,2021-06-10,71575293
7/27/2021,nvidia,nvidia,k8s-device-plugin,2021-07-25,60695007
7/27/2021,nvidia,nvidia,cuda,2021-07-13,40150264
7/27/2021,nvidia,nvidia,driver,2021-04-28,4398001
7/27/2021,nvidia,nvidia,pod-devices-exporter,2019-02-15,1392200
7/27/2021,nvidia,nvidia,pod-gpu-metrics-exporter,2019-03-14,1384393
7/27/2021,nvidia,nvidia,digits,2018-05-01,790178
7/27/2021,nvidia,nvidia,gpu-operator,2021-07-16,309257
7/27/2021,nvidia,nvidia,cudagl,2021-07-09,249560
7/27/2021,nvidia,nvidia,opengl,2021-06-08,210729
7/27/2021,nvidia,nvidia,opencl,2019-08-01,99447
7/27/2021,nvidia,nvidia,samples,2021-03-24,86177
7/27/2021,nvidia,nvidia,gpu-feature-discovery,2021-02-16,67578
7/27/2021,nvidia,nvidia,k8s-device-plugin-amd64,2020-06-18,65286
7/27/2021,nvidia,nvidia,cuda-ppc64le,2021-07-13,52353
7/27/2021,nvidia,nvidia,container-toolkit,2021-07-16,40093
7/27/2021,nvidia,nvidia,caffe,2018-05-17,38172
7/27/2021,nvidia,nvidia,cuda-arm64,2021-07-13,25644
7/27/2021,nvidia,nvidia,mps,2019-08-17,14861
7/27/2021,nvidia,nvidia,k8s-device-plugin-ppc64le,2018-08-01,9460
7/27/2021,nvidia,nvidia,vulkan,2020-04-20,9452
7/28/2021,intel,intel,intel-gpu-initcontainer,2021-07-28,454788
7/28/2021,intel,intel,pmem-csi-driver,2021-07-19,311961
7/28/2021,intel,intel,intel-gpu-plugin,2021-07-28,179456
7/28/2021,intel,intel,pmem-csi-driver-test,2021-07-19,120592
7/28/2021,intel,intel,oneapi-hpckit,2021-07-01,36401
7/28/2021,intel,intel,intel-deviceplugin-operator,2021-07-28,30959
7/28/2021,intel,intel,oneapi-basekit,2021-07-01,26991
7/28/2021,intel,intel,intel-optimized-tensorflow,2021-06-05,10026
7/28/2021,intel,intel,intel-qat-plugin,2021-07-28,7453
7/28/2021,intel,intel,oneapi-aikit,2021-04-01,3946
7/28/2021,intel,intel,intel-optimized-tensorflow-serving,2021-07-21,2276
7/28/2021,intel,intel,image-recognition,2021-07-27,1752
7/28/2021,intel,intel,oneapi,2021-07-01,1476
7/28/2021,intel,intel,object-detection,2021-07-27,1448
7/28/2021,intel,intel,language-modeling,2021-07-27,1023
7/28/2021,intel,intel,oneapi-iotkit,2021-07-01,1012
7/28/2021,intel,intel,oneapi-dlfdkit,2021-07-01,920
7/28/2021,intel,intel,intel-fpga-initcontainer,2021-07-28,889
7/28/2021,intel,intel,intel-fpga-plugin,2021-07-28,879
7/28/2021,intel,intel,intel-fpga-admissionwebhook,2021-07-28,829
7/28/2021,intel,intel,intel-sgx-plugin,2021-07-28,735
7/28/2021,intel,intel,crypto-perf,2021-07-28,716
7/28/2021,intel,intel,intel-vpu-plugin,2021-07-28,645
7/28/2021,intel,intel,intel-optimized-tensorflow-avx512,2021-06-05,601
7/28/2021,intel,intel,video-analytics-serving,2021-05-11,590
7/28/2021,intel,intel,oneapi-runtime,2021-07-01,563
7/28/2021,intel,intel,intel-sgx-initcontainer,2021-07-28,562
7/28/2021,intel,intel,opae-nlb-demo,2021-07-28,537
7/28/2021,intel,intel,recommendation,2021-07-27,523
7/28/2021,intel,intel,intel-optimized-pytorch,2020-12-12,336
7/28/2021,intel,intel,intel-optimized-ml,2021-02-13,247
7/28/2021,intel,intel,intel-optimized-tensorflow-serving-avx512,2021-04-30,167
7/28/2021,intel,intel,language-translation,2021-07-27,154
7/28/2021,intel,intel,image-segmentation,2021-07-27,93
7/28/2021,intel,intel,cri-resmgr-agent,2021-02-19,85
7/28/2021,intel,intel,cri-resmgr-webhook,2021-02-19,75
7/28/2021,intel,intel,text-to-speech,2021-07-27,58
7/28/2021,intel,intel,intel-dsa-plugin,2021-07-28,56
7/28/2021,intel,intel,intel-sgx-admissionwebhook,2021-07-28,40
7/28/2021,intel,intel,gpu-extender,2021-06-24,38
7/28/2021,intel,intel,crypto-reference-stack,2021-04-15,36
7/28/2021,intel,intel,openfl,2021-07-21,32
7/28/2021,intel,intel,authservice-configurator,2021-03-26,25
7/28/2021,nvidia,nvidia,dcgm-exporter,2021-07-27,71629853
7/28/2021,nvidia,nvidia,k8s-device-plugin,2021-07-25,60822126
7/28/2021,nvidia,nvidia,cuda,2021-07-13,40196910
7/28/2021,nvidia,nvidia,driver,2021-04-28,4403113
7/28/2021,nvidia,nvidia,pod-devices-exporter,2019-02-15,1392200
7/28/2021,nvidia,nvidia,pod-gpu-metrics-exporter,2019-03-14,1384750
7/28/2021,nvidia,nvidia,digits,2018-05-01,790212
7/28/2021,nvidia,nvidia,gpu-operator,2021-07-16,309462
7/28/2021,nvidia,nvidia,cudagl,2021-07-09,250084
7/28/2021,nvidia,nvidia,opengl,2021-06-08,211070
7/28/2021,nvidia,nvidia,opencl,2019-08-01,99514
7/28/2021,nvidia,nvidia,samples,2021-03-24,86230
7/28/2021,nvidia,nvidia,gpu-feature-discovery,2021-02-16,67831
7/28/2021,nvidia,nvidia,k8s-device-plugin-amd64,2020-06-18,65288
7/28/2021,nvidia,nvidia,cuda-ppc64le,2021-07-13,52365
7/28/2021,nvidia,nvidia,container-toolkit,2021-07-16,40126
7/28/2021,nvidia,nvidia,caffe,2018-05-17,38182
7/28/2021,nvidia,nvidia,cuda-arm64,2021-07-13,25852
7/28/2021,nvidia,nvidia,mps,2019-08-17,14998
7/28/2021,nvidia,nvidia,vulkan,2020-04-20,9519
7/28/2021,nvidia,nvidia,k8s-device-plugin-ppc64le,2018-08-01,9460
7/28/2021,nvidia,nvidia,video-codec-sdk,2019-08-17,3072
7/28/2021,nvidia,nvidia,gpu-operator-validator,2021-07-16,1850
7/28/2021,nvidia,nvidia,dcgm,2021-07-01,342
7/28/2021,nvidia,nvidia,tensorrt-labs,2019-04-30,127
7/28/2021,nvidia,nvidia,k8s-mig-manager,2021-05-21,90
7/28/2021,nvidia,nvidia,eac,2020-06-21,30
7/28/2021,nvidia,nvidia,egx-egxd-runner,2020-08-21,7
7/28/2021,nvidia,nvidia,egx-version-runner,2020-08-21,7
7/28/2021,nvidia,nvidia,egx-efa-runner,2020-08-21,6
7/28/2021,rocm,rocm,tensorflow,2021-06-11,166980
7/28/2021,rocm,rocm,dev-ubuntu-16.04,2020-06-26,73719
7/28/2021,rocm,rocm,k8s-device-plugin,2021-05-04,44743
7/28/2021,rocm,rocm,pytorch,2021-07-14,39506
7/28/2021,rocm,rocm,rocm-terminal,2021-06-11,30507
7/28/2021,rocm,rocm,dev-centos-7,2021-06-11,25578
7/28/2021,rocm,rocm,dev-ubuntu-18.04,2021-06-11,14679
7/28/2021,rocm,rocm,tensorflow-autobuilds,2021-07-28,12066
7/28/2021,rocm,rocm,mlir,2021-07-08,4487
7/28/2021,rocm,rocm,dev-ubuntu-20.04,2021-06-11,4188
7/28/2021,rocm,rocm,eigen-test,2021-03-25,1084
7/28/2021,rocm,rocm,pytorch-nightly,2021-07-21,1057
7/28/2021,rocm,rocm,hipcaffe,2018-10-10,475
7/28/2021,rocm,rocm,miopen,2020-12-02,297
7/28/2021,rocm,rocm,dev-fedora-24,2017-11-08,177
7/28/2021,rocm,rocm,deepspeed,2021-06-16,176
7/28/2021,rocm,rocm,terminal,2020-09-21,135
7/28/2021,rocm,rocm,hip-hcc-ctu-ubuntu-16.04,2017-11-06,131
7/28/2021,rocm,rocm,deepbench,2018-07-26,79
7/28/2021,rocm,rocm,tensorflow-testing,2021-05-22,79
7/28/2021,rocm,rocm,rocmgromacs,2020-12-08,65
7/28/2021,rocm,rocm,ocmlammps,2020-12-08,34
7/28/2021,rocm,rocm,rocmnamd,2020-12-08,34
7/28/2021,rocm,rocm,rocmopenmm,2020-12-07,9
7/28/2021,rocm,rocm,rocmbase,2020-12-08,5
7/29/2021,intel,intel,intel-gpu-initcontainer,2021-07-28,470807
7/29/2021,intel,intel,pmem-csi-driver,2021-07-19,312004
7/29/2021,intel,intel,intel-gpu-plugin,2021-07-28,180789
7/29/2021,intel,intel,pmem-csi-driver-test,2021-07-19,120592
7/29/2021,intel,intel,oneapi-hpckit,2021-07-01,36479
7/29/2021,intel,intel,intel-deviceplugin-operator,2021-07-28,32237
7/29/2021,intel,intel,oneapi-basekit,2021-07-01,27318
7/29/2021,intel,intel,intel-optimized-tensorflow,2021-06-05,10047
7/29/2021,intel,intel,intel-qat-plugin,2021-07-28,7461
7/29/2021,intel,intel,oneapi-aikit,2021-04-01,3949
7/29/2021,intel,intel,intel-optimized-tensorflow-serving,2021-07-21,2281
7/29/2021,intel,intel,image-recognition,2021-07-27,1770
7/29/2021,intel,intel,oneapi,2021-07-01,1482
7/29/2021,intel,intel,object-detection,2021-07-27,1456
7/29/2021,intel,intel,language-modeling,2021-07-27,1027
7/29/2021,intel,intel,oneapi-iotkit,2021-07-01,1012
7/29/2021,intel,intel,oneapi-dlfdkit,2021-07-01,920
7/29/2021,intel,intel,intel-fpga-initcontainer,2021-07-28,898
7/29/2021,intel,intel,intel-fpga-plugin,2021-07-28,888
7/29/2021,intel,intel,intel-fpga-admissionwebhook,2021-07-28,833
7/29/2021,intel,intel,intel-sgx-plugin,2021-07-28,799
7/29/2021,intel,intel,crypto-perf,2021-07-28,721
7/29/2021,intel,intel,intel-vpu-plugin,2021-07-28,653
7/29/2021,intel,intel,intel-optimized-tensorflow-avx512,2021-06-05,601
7/29/2021,intel,intel,video-analytics-serving,2021-05-11,590
7/29/2021,intel,intel,intel-sgx-initcontainer,2021-07-28,565
7/29/2021,intel,intel,oneapi-runtime,2021-07-01,565
7/29/2021,intel,intel,opae-nlb-demo,2021-07-28,540
7/29/2021,intel,intel,recommendation,2021-07-27,529
7/29/2021,intel,intel,intel-optimized-pytorch,2020-12-12,336
7/29/2021,intel,intel,intel-optimized-ml,2021-02-13,247
7/29/2021,intel,intel,intel-optimized-tensorflow-serving-avx512,2021-04-30,167
7/29/2021,intel,intel,language-translation,2021-07-27,156
7/29/2021,intel,intel,image-segmentation,2021-07-27,93
7/29/2021,intel,intel,cri-resmgr-agent,2021-02-19,85
7/29/2021,intel,intel,cri-resmgr-webhook,2021-02-19,75
7/29/2021,intel,intel,intel-dsa-plugin,2021-07-28,59
7/29/2021,intel,intel,text-to-speech,2021-07-27,58
